Name	ScopeViewControl	
File	F:\_LTR700\TempMeas\Scope YT Project.svd	
StartRecord	131572023434270000	08 December 2017	12:25:43
EndRecord	131572026024670000	08 December 2017	12:30:02


Name	T_Ref	Name	T_Cels	
NetId	172.18.136.182.1.1	NetId	172.18.136.182.1.1	
Port	851	Port	851	
SampleTime[ms]	10	SampleTime[ms]	10	
SymbolBased	True	SymbolBased	True	
SymbolName	Temperatures.T_Ref	SymbolName	Temperatures.T_Act	
SymbolComment		SymbolComment		
IndexGroup	16448	IndexGroup	16448	
IndexOffset	513864	IndexOffset	513868	
Data-Type	REAL32	Data-Type	REAL32	
VariableSize	4	VariableSize	4	
Offset	0	Offset	0	
ScaleFactor	1	ScaleFactor	1	
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	

105020	50	105020	59.12037	
105030	50	105030	59.0914345	
105040	50	105040	59.0914345	
105050	50	105050	59.0914345	
105060	50	105060	59.0914345	
105070	50	105070	59.0914345	
105080	50	105080	59.0625	
105090	50	105090	59.0625	
105100	50	105100	59.0625	
105110	50	105110	59.0625	
105120	50	105120	59.0625	
105130	50	105130	59.0625	
105140	50	105140	59.0335655	
105150	50	105150	59.0625	
105160	50	105160	59.0335655	
105170	50	105170	59.0335655	
105180	50	105180	59.0335655	
105190	50	105190	59.0335655	
105200	50	105200	59.0335655	
105210	50	105210	59.0335655	
105220	50	105220	59.00463	
105230	50	105230	59.00463	
105240	50	105240	59.00463	
105250	50	105250	59.00463	
105260	50	105260	59.00463	
105270	50	105270	58.9756966	
105280	50	105280	58.9756966	
105290	50	105290	58.9756966	
105300	50	105300	58.9756966	
105310	50	105310	58.94676	
105320	50	105320	58.9756966	
105330	50	105330	58.94676	
105340	50	105340	58.94676	
105350	50	105350	58.94676	
105360	50	105360	58.94676	
105370	50	105370	58.94676	
105380	50	105380	58.94676	
105390	50	105390	58.9178238	
105400	50	105400	58.9178238	
105410	50	105410	58.9178238	
105420	50	105420	58.9178238	
105430	50	105430	58.9178238	
105440	50	105440	58.88889	
105450	50	105450	58.9178238	
105460	50	105460	58.88889	
105470	50	105470	58.88889	
105480	50	105480	58.88889	
105490	50	105490	58.88889	
105500	50	105500	58.88889	
105510	50	105510	58.88889	
105520	50	105520	58.8599548	
105530	50	105530	58.8599548	
105540	50	105540	58.8599548	
105550	50	105550	58.8599548	
105560	50	105560	58.83102	
105570	50	105570	58.83102	
105580	50	105580	58.83102	
105590	50	105590	58.83102	
105600	50	105600	58.83102	
105610	50	105610	58.8020859	
105620	50	105620	58.8020859	
105630	50	105630	58.8020859	
105640	50	105640	58.8020859	
105650	50	105650	58.8020859	
105660	50	105660	58.8020859	
105670	50	105670	58.7731476	
105680	50	105680	58.7731476	
105690	50	105690	58.7731476	
105700	50	105700	58.7731476	
105710	50	105710	58.7731476	
105720	50	105720	58.8020859	
105730	50	105730	58.7731476	
105740	50	105740	58.7442131	
105750	50	105750	58.7731476	
105760	50	105760	58.7442131	
105770	50	105770	58.7442131	
105780	50	105780	58.71528	
105790	50	105790	58.7442131	
105800	50	105800	58.71528	
105810	50	105810	58.71528	
105820	50	105820	58.7442131	
105830	50	105830	58.7442131	
105840	50	105840	58.71528	
105850	50	105850	58.6863441	
105860	50	105860	58.71528	
105870	50	105870	58.71528	
105880	50	105880	58.6863441	
105890	50	105890	58.6863441	
105900	50	105900	58.6863441	
105910	50	105910	58.6863441	
105920	50	105920	58.6863441	
105930	50	105930	58.6574059	
105940	50	105940	58.6863441	
105950	50	105950	58.6574059	
105960	50	105960	58.6574059	
105970	50	105970	58.6574059	
105980	50	105980	58.6574059	
105990	50	105990	58.6574059	
106000	50	106000	58.6574059	
106010	50	106010	58.6574059	
106020	50	106020	58.62847	
106030	50	106030	58.62847	
106040	50	106040	58.62847	
106050	50	106050	58.62847	
106060	50	106060	58.62847	
106070	50	106070	58.5995369	
106080	50	106080	58.5995369	
106090	50	106090	58.5995369	
106100	50	106100	58.62847	
106110	50	106110	58.5995369	
106120	50	106120	58.62847	
106130	50	106130	58.5995369	
106140	50	106140	58.5995369	
106150	50	106150	58.5995369	
106160	50	106160	58.5995369	
106170	50	106170	58.5706024	
106180	50	106180	58.5706024	
106190	50	106190	58.5995369	
106200	50	106200	58.5706024	
106210	50	106210	58.5706024	
106220	50	106220	58.5706024	
106230	50	106230	58.5706024	
106240	50	106240	58.5706024	
106250	50	106250	58.5416641	
106260	50	106260	58.5706024	
106270	50	106270	58.5416641	
106280	50	106280	58.5416641	
106290	50	106290	58.5416641	
106300	50	106300	58.51273	
106310	50	106310	58.5416641	
106320	50	106320	58.51273	
106330	50	106330	58.51273	
106340	50	106340	58.51273	
106350	50	106350	58.5416641	
106360	50	106360	58.51273	
106370	50	106370	58.51273	
106380	50	106380	58.51273	
106390	50	106390	58.51273	
106400	50	106400	58.4837952	
106410	50	106410	58.45486	
106420	50	106420	58.4837952	
106430	50	106430	58.4837952	
106440	50	106440	58.4837952	
106450	50	106450	58.4837952	
106460	50	106460	58.45486	
106470	50	106470	58.45486	
106480	50	106480	58.45486	
106490	50	106490	58.45486	
106500	50	106500	58.45486	
106510	50	106510	58.45486	
106520	50	106520	58.4259262	
106530	50	106530	58.4259262	
106540	50	106540	58.4259262	
106550	50	106550	58.4259262	
106560	50	106560	58.4259262	
106570	50	106570	58.4259262	
106580	50	106580	58.4259262	
106590	50	106590	58.4259262	
106600	50	106600	58.39699	
106610	50	106610	58.39699	
106620	50	106620	58.39699	
106630	50	106630	58.39699	
106640	50	106640	58.39699	
106650	50	106650	58.39699	
106660	50	106660	58.39699	
106670	50	106670	58.3680534	
106680	50	106680	58.3680534	
106690	50	106690	58.3680534	
106700	50	106700	58.3680534	
106710	50	106710	58.39699	
106720	50	106720	58.3680534	
106730	50	106730	58.3680534	
106740	50	106740	58.3680534	
106750	50	106750	58.33912	
106760	50	106760	58.33912	
106770	50	106770	58.33912	
106780	50	106780	58.33912	
106790	50	106790	58.33912	
106800	50	106800	58.3101845	
106810	50	106810	58.3101845	
106820	50	106820	58.33912	
106830	50	106830	58.3101845	
106840	50	106840	58.3101845	
106850	50	106850	58.3101845	
106860	50	106860	58.3101845	
106870	50	106870	58.28125	
106880	50	106880	58.28125	
106890	50	106890	58.28125	
106900	50	106900	58.28125	
106910	50	106910	58.28125	
106920	50	106920	58.28125	
106930	50	106930	58.28125	
106940	50	106940	58.28125	
106950	50	106950	58.28125	
106960	50	106960	58.2523155	
106970	50	106970	58.28125	
106980	50	106980	58.2523155	
106990	50	106990	58.28125	
107000	50	107000	58.2523155	
107010	50	107010	58.2523155	
107020	50	107020	58.2523155	
107030	50	107030	58.2523155	
107040	50	107040	58.2523155	
107050	50	107050	58.2523155	
107060	50	107060	58.2523155	
107070	50	107070	58.22338	
107080	50	107080	58.22338	
107090	50	107090	58.1944466	
107100	50	107100	58.1944466	
107110	50	107110	58.22338	
107120	50	107120	58.22338	
107130	50	107130	58.1944466	
107140	50	107140	58.1944466	
107150	50	107150	58.1944466	
107160	50	107160	58.1944466	
107170	50	107170	58.16551	
107180	50	107180	58.1944466	
107190	50	107190	58.1944466	
107200	50	107200	58.1944466	
107210	50	107210	58.16551	
107220	50	107220	58.16551	
107230	50	107230	58.16551	
107240	50	107240	58.16551	
107250	50	107250	58.16551	
107260	50	107260	58.16551	
107270	50	107270	58.16551	
107280	50	107280	58.16551	
107290	50	107290	58.16551	
107300	50	107300	58.1365738	
107310	50	107310	58.1365738	
107320	50	107320	58.16551	
107330	50	107330	58.1365738	
107340	50	107340	58.1365738	
107350	50	107350	58.1365738	
107360	50	107360	58.10764	
107370	50	107370	58.1365738	
107380	50	107380	58.10764	
107390	50	107390	58.10764	
107400	50	107400	58.10764	
107410	50	107410	58.10764	
107420	50	107420	58.10764	
107430	50	107430	58.10764	
107440	50	107440	58.10764	
107450	50	107450	58.10764	
107460	50	107460	58.10764	
107470	50	107470	58.0787048	
107480	50	107480	58.0787048	
107490	50	107490	58.0787048	
107500	50	107500	58.04977	
107510	50	107510	58.0787048	
107520	50	107520	58.0787048	
107530	50	107530	58.04977	
107540	50	107540	58.0787048	
107550	50	107550	58.0787048	
107560	50	107560	58.04977	
107570	50	107570	58.04977	
107580	50	107580	58.0208359	
107590	50	107590	58.0208359	
107600	50	107600	58.0208359	
107610	50	107610	58.0208359	
107620	50	107620	58.04977	
107630	50	107630	58.0208359	
107640	50	107640	58.0208359	
107650	50	107650	58.0208359	
107660	50	107660	57.9918976	
107670	50	107670	57.9918976	
107680	50	107680	58.0208359	
107690	50	107690	57.9918976	
107700	50	107700	57.9918976	
107710	50	107710	57.9918976	
107720	50	107720	57.9629631	
107730	50	107730	57.9918976	
107740	50	107740	57.9629631	
107750	50	107750	57.9918976	
107760	50	107760	57.9918976	
107770	50	107770	57.9918976	
107780	50	107780	57.9629631	
107790	50	107790	57.9629631	
107800	50	107800	57.93403	
107810	50	107810	57.9629631	
107820	50	107820	57.9629631	
107830	50	107830	57.9629631	
107840	50	107840	57.93403	
107850	50	107850	57.93403	
107860	50	107860	57.93403	
107870	50	107870	57.93403	
107880	50	107880	57.93403	
107890	50	107890	57.9050941	
107900	50	107900	57.9050941	
107910	50	107910	57.9050941	
107920	50	107920	57.9050941	
107930	50	107930	57.9050941	
107940	50	107940	57.9050941	
107950	50	107950	57.8761559	
107960	50	107960	57.9050941	
107970	50	107970	57.9050941	
107980	50	107980	57.8761559	
107990	50	107990	57.8761559	
108000	50	108000	57.8761559	
108010	50	108010	57.9050941	
108020	50	108020	57.8761559	
108030	50	108030	57.8761559	
108040	50	108040	57.8761559	
108050	50	108050	57.8761559	
108060	50	108060	57.8761559	
108070	50	108070	57.8761559	
108080	50	108080	57.84722	
108090	50	108090	57.84722	
108100	50	108100	57.84722	
108110	50	108110	57.84722	
108120	50	108120	57.8182869	
108130	50	108130	57.84722	
108140	50	108140	57.84722	
108150	50	108150	57.84722	
108160	50	108160	57.8182869	
108170	50	108170	57.8182869	
108180	50	108180	57.8182869	
108190	50	108190	57.8182869	
108200	50	108200	57.8182869	
108210	50	108210	57.84722	
108220	50	108220	57.8182869	
108230	50	108230	57.8182869	
108240	50	108240	57.8182869	
108250	50	108250	57.8182869	
108260	50	108260	57.8182869	
108270	50	108270	57.8182869	
108280	50	108280	57.7893524	
108290	50	108290	57.7893524	
108300	50	108300	57.7893524	
108310	50	108310	57.7893524	
108320	50	108320	57.7604141	
108330	50	108330	57.7604141	
108340	50	108340	57.7604141	
108350	50	108350	57.7604141	
108360	50	108360	57.7893524	
108370	50	108370	57.7604141	
108380	50	108380	57.7604141	
108390	50	108390	57.73148	
108400	50	108400	57.73148	
108410	50	108410	57.73148	
108420	50	108420	57.73148	
108430	50	108430	57.73148	
108440	50	108440	57.73148	
108450	50	108450	57.7025452	
108460	50	108460	57.7025452	
108470	50	108470	57.7025452	
108480	50	108480	57.7025452	
108490	50	108490	57.7025452	
108500	50	108500	57.7025452	
108510	50	108510	57.7025452	
108520	50	108520	57.7025452	
108530	50	108530	57.67361	
108540	50	108540	57.67361	
108550	50	108550	57.67361	
108560	50	108560	57.67361	
108570	50	108570	57.67361	
108580	50	108580	57.67361	
108590	50	108590	57.67361	
108600	50	108600	57.6446762	
108610	50	108610	57.6446762	
108620	50	108620	57.6446762	
108630	50	108630	57.67361	
108640	50	108640	57.6446762	
108650	50	108650	57.6446762	
108660	50	108660	57.6446762	
108670	50	108670	57.61574	
108680	50	108680	57.6446762	
108690	50	108690	57.61574	
108700	50	108700	57.6446762	
108710	50	108710	57.61574	
108720	50	108720	57.61574	
108730	50	108730	57.61574	
108740	50	108740	57.61574	
108750	50	108750	57.5868034	
108760	50	108760	57.5868034	
108770	50	108770	57.61574	
108780	50	108780	57.61574	
108790	50	108790	57.5868034	
108800	50	108800	57.5868034	
108810	50	108810	57.5868034	
108820	50	108820	57.5868034	
108830	50	108830	57.55787	
108840	50	108840	57.5868034	
108850	50	108850	57.5868034	
108860	50	108860	57.55787	
108870	50	108870	57.55787	
108880	50	108880	57.5868034	
108890	50	108890	57.55787	
108900	50	108900	57.55787	
108910	50	108910	57.55787	
108920	50	108920	57.5289345	
108930	50	108930	57.55787	
108940	50	108940	57.55787	
108950	50	108950	57.5289345	
108960	50	108960	57.55787	
108970	50	108970	57.5	
108980	50	108980	57.5	
108990	50	108990	57.5289345	
109000	50	109000	57.5289345	
109010	50	109010	57.5	
109020	50	109020	57.5	
109030	50	109030	57.5	
109040	50	109040	57.5	
109050	50	109050	57.5	
109060	50	109060	57.5	
109070	50	109070	57.5	
109080	50	109080	57.5	
109090	50	109090	57.4710655	
109100	50	109100	57.5	
109110	50	109110	57.4710655	
109120	50	109120	57.4710655	
109130	50	109130	57.4710655	
109140	50	109140	57.4710655	
109150	50	109150	57.4710655	
109160	50	109160	57.4710655	
109170	50	109170	57.4710655	
109180	50	109180	57.4710655	
109190	50	109190	57.44213	
109200	50	109200	57.44213	
109210	50	109210	57.44213	
109220	50	109220	57.44213	
109230	50	109230	57.44213	
109240	50	109240	57.44213	
109250	50	109250	57.44213	
109260	50	109260	57.4131966	
109270	50	109270	57.44213	
109280	50	109280	57.4131966	
109290	50	109290	57.4131966	
109300	50	109300	57.4131966	
109310	50	109310	57.4131966	
109320	50	109320	57.4131966	
109330	50	109330	57.4131966	
109340	50	109340	57.4131966	
109350	50	109350	57.38426	
109360	50	109360	57.38426	
109370	50	109370	57.38426	
109380	50	109380	57.38426	
109390	50	109390	57.38426	
109400	50	109400	57.3553238	
109410	50	109410	57.38426	
109420	50	109420	57.38426	
109430	50	109430	57.38426	
109440	50	109440	57.38426	
109450	50	109450	57.38426	
109460	50	109460	57.3553238	
109470	50	109470	57.3553238	
109480	50	109480	57.3553238	
109490	50	109490	57.3553238	
109500	50	109500	57.3553238	
109510	50	109510	57.3553238	
109520	50	109520	57.32639	
109530	50	109530	57.32639	
109540	50	109540	57.32639	
109550	50	109550	57.32639	
109560	50	109560	57.32639	
109570	50	109570	57.32639	
109580	50	109580	57.32639	
109590	50	109590	57.2974548	
109600	50	109600	57.2974548	
109610	50	109610	57.2974548	
109620	50	109620	57.2974548	
109630	50	109630	57.2974548	
109640	50	109640	57.26852	
109650	50	109650	57.2974548	
109660	50	109660	57.26852	
109670	50	109670	57.2974548	
109680	50	109680	57.2974548	
109690	50	109690	57.26852	
109700	50	109700	57.2974548	
109710	50	109710	57.26852	
109720	50	109720	57.26852	
109730	50	109730	57.2974548	
109740	50	109740	57.26852	
109750	50	109750	57.26852	
109760	50	109760	57.2395859	
109770	50	109770	57.26852	
109780	50	109780	57.2395859	
109790	50	109790	57.2395859	
109800	50	109800	57.2395859	
109810	50	109810	57.2395859	
109820	50	109820	57.2395859	
109830	50	109830	57.2395859	
109840	50	109840	57.2395859	
109850	50	109850	57.2106476	
109860	50	109860	57.2395859	
109870	50	109870	57.2106476	
109880	50	109880	57.2106476	
109890	50	109890	57.2106476	
109900	50	109900	57.2106476	
109910	50	109910	57.2106476	
109920	50	109920	57.2106476	
109930	50	109930	57.1817131	
109940	50	109940	57.1817131	
109950	50	109950	57.1817131	
109960	50	109960	57.15278	
109970	50	109970	57.15278	
109980	50	109980	57.15278	
109990	50	109990	57.15278	
110000	50	110000	57.15278	
110010	50	110010	57.15278	
110020	50	110020	57.15278	
110030	50	110030	57.15278	
110040	50	110040	57.15278	
110050	50	110050	57.15278	
110060	50	110060	57.15278	
110070	50	110070	57.15278	
110080	50	110080	57.1238441	
110090	50	110090	57.1238441	
110100	50	110100	57.1238441	
110110	50	110110	57.1238441	
110120	50	110120	57.1238441	
110130	50	110130	57.1238441	
110140	50	110140	57.1238441	
110150	50	110150	57.0949059	
110160	50	110160	57.0949059	
110170	50	110170	57.0949059	
110180	50	110180	57.0949059	
110190	50	110190	57.0949059	
110200	50	110200	57.1238441	
110210	50	110210	57.0949059	
110220	50	110220	57.0949059	
110230	50	110230	57.0949059	
110240	50	110240	57.0949059	
110250	50	110250	57.06597	
110260	50	110260	57.06597	
110270	50	110270	57.06597	
110280	50	110280	57.06597	
110290	50	110290	57.06597	
110300	50	110300	57.06597	
110310	50	110310	57.06597	
110320	50	110320	57.06597	
110330	50	110330	57.06597	
110340	50	110340	57.0370369	
110350	50	110350	57.0370369	
110360	50	110360	57.0370369	
110370	50	110370	57.06597	
110380	50	110380	57.0081024	
110390	50	110390	57.0370369	
110400	50	110400	57.0370369	
110410	50	110410	57.0081024	
110420	50	110420	57.0081024	
110430	50	110430	57.0081024	
110440	50	110440	57.0081024	
110450	50	110450	57.0081024	
110460	50	110460	57.0081024	
110470	50	110470	57.0081024	
110480	50	110480	57.0081024	
110490	50	110490	57.0081024	
110500	50	110500	56.9791641	
110510	50	110510	57.0081024	
110520	50	110520	56.9791641	
110530	50	110530	57.0081024	
110540	50	110540	57.0081024	
110550	50	110550	56.9791641	
110560	50	110560	56.9791641	
110570	50	110570	56.95023	
110580	50	110580	56.9791641	
110590	50	110590	56.95023	
110600	50	110600	56.9791641	
110610	50	110610	56.95023	
110620	50	110620	56.95023	
110630	50	110630	56.95023	
110640	50	110640	56.95023	
110650	50	110650	56.95023	
110660	50	110660	56.9212952	
110670	50	110670	56.95023	
110680	50	110680	56.95023	
110690	50	110690	56.95023	
110700	50	110700	56.9212952	
110710	50	110710	56.9212952	
110720	50	110720	56.9212952	
110730	50	110730	56.89236	
110740	50	110740	56.89236	
110750	50	110750	56.9212952	
110760	50	110760	56.89236	
110770	50	110770	56.89236	
110780	50	110780	56.89236	
110790	50	110790	56.89236	
110800	50	110800	56.89236	
110810	50	110810	56.8634262	
110820	50	110820	56.89236	
110830	50	110830	56.89236	
110840	50	110840	56.89236	
110850	50	110850	56.89236	
110860	50	110860	56.89236	
110870	50	110870	56.8634262	
110880	50	110880	56.8634262	
110890	50	110890	56.8634262	
110900	50	110900	56.8634262	
110910	50	110910	56.8634262	
110920	50	110920	56.83449	
110930	50	110930	56.83449	
110940	50	110940	56.83449	
110950	50	110950	56.83449	
110960	50	110960	56.83449	
110970	50	110970	56.83449	
110980	50	110980	56.83449	
110990	50	110990	56.83449	
111000	50	111000	56.83449	
111010	50	111010	56.83449	
111020	50	111020	56.83449	
111030	50	111030	56.8055534	
111040	50	111040	56.8055534	
111050	50	111050	56.8055534	
111060	50	111060	56.8055534	
111070	50	111070	56.8055534	
111080	50	111080	56.8055534	
111090	50	111090	56.8055534	
111100	50	111100	56.8055534	
111110	50	111110	56.8055534	
111120	50	111120	56.8055534	
111130	50	111130	56.8055534	
111140	50	111140	56.77662	
111150	50	111150	56.77662	
111160	50	111160	56.77662	
111170	50	111170	56.77662	
111180	50	111180	56.77662	
111190	50	111190	56.77662	
111200	50	111200	56.7476845	
111210	50	111210	56.7476845	
111220	50	111220	56.77662	
111230	50	111230	56.7476845	
111240	50	111240	56.7476845	
111250	50	111250	56.7476845	
111260	50	111260	56.7476845	
111270	50	111270	56.7476845	
111280	50	111280	56.7476845	
111290	50	111290	56.7476845	
111300	50	111300	56.7476845	
111310	50	111310	56.71875	
111320	50	111320	56.71875	
111330	50	111330	56.71875	
111340	50	111340	56.71875	
111350	50	111350	56.6898155	
111360	50	111360	56.6898155	
111370	50	111370	56.6898155	
111380	50	111380	56.6898155	
111390	50	111390	56.6898155	
111400	50	111400	56.6898155	
111410	50	111410	56.6898155	
111420	50	111420	56.6898155	
111430	50	111430	56.6898155	
111440	50	111440	56.6898155	
111450	50	111450	56.6898155	
111460	50	111460	56.6898155	
111470	50	111470	56.66088	
111480	50	111480	56.66088	
111490	50	111490	56.66088	
111500	50	111500	56.6319466	
111510	50	111510	56.66088	
111520	50	111520	56.6319466	
111530	50	111530	56.6319466	
111540	50	111540	56.6319466	
111550	50	111550	56.6319466	
111560	50	111560	56.6319466	
111570	50	111570	56.6319466	
111580	50	111580	56.6319466	
111590	50	111590	56.6319466	
111600	50	111600	56.6319466	
111610	50	111610	56.6319466	
111620	50	111620	56.60301	
111630	50	111630	56.60301	
111640	50	111640	56.60301	
111650	50	111650	56.60301	
111660	50	111660	56.60301	
111670	50	111670	56.5740738	
111680	50	111680	56.60301	
111690	50	111690	56.5740738	
111700	50	111700	56.5740738	
111710	50	111710	56.60301	
111720	50	111720	56.5740738	
111730	50	111730	56.5740738	
111740	50	111740	56.5740738	
111750	50	111750	56.5740738	
111760	50	111760	56.54514	
111770	50	111770	56.5740738	
111780	50	111780	56.5740738	
111790	50	111790	56.54514	
111800	50	111800	56.54514	
111810	50	111810	56.54514	
111820	50	111820	56.54514	
111830	50	111830	56.54514	
111840	50	111840	56.54514	
111850	50	111850	56.54514	
111860	50	111860	56.54514	
111870	50	111870	56.54514	
111880	50	111880	56.54514	
111890	50	111890	56.54514	
111900	50	111900	56.54514	
111910	50	111910	56.5162048	
111920	50	111920	56.5162048	
111930	50	111930	56.48727	
111940	50	111940	56.48727	
111950	50	111950	56.48727	
111960	50	111960	56.48727	
111970	50	111970	56.48727	
111980	50	111980	56.5162048	
111990	50	111990	56.48727	
112000	50	112000	56.48727	
112010	50	112010	56.48727	
112020	50	112020	56.4583359	
112030	50	112030	56.48727	
112040	50	112040	56.4583359	
112050	50	112050	56.4583359	
112060	50	112060	56.48727	
112070	50	112070	56.4583359	
112080	50	112080	56.4583359	
112090	50	112090	56.48727	
112100	50	112100	56.4583359	
112110	50	112110	56.4583359	
112120	50	112120	56.4583359	
112130	50	112130	56.4583359	
112140	50	112140	56.4583359	
112150	50	112150	56.4293976	
112160	50	112160	56.4293976	
112170	50	112170	56.4293976	
112180	50	112180	56.4293976	
112190	50	112190	56.4293976	
112200	50	112200	56.4293976	
112210	50	112210	56.4293976	
112220	50	112220	56.4293976	
112230	50	112230	56.4293976	
112240	50	112240	56.4293976	
112250	50	112250	56.4293976	
112260	50	112260	56.4293976	
112270	50	112270	56.4004631	
112280	50	112280	56.4004631	
112290	50	112290	56.4004631	
112300	50	112300	56.4004631	
112310	50	112310	56.4004631	
112320	50	112320	56.4004631	
112330	50	112330	56.4004631	
112340	50	112340	56.4004631	
112350	50	112350	56.37153	
112360	50	112360	56.37153	
112370	50	112370	56.37153	
112380	50	112380	56.37153	
112390	50	112390	56.37153	
112400	50	112400	56.37153	
112410	50	112410	56.3425941	
112420	50	112420	56.3425941	
112430	50	112430	56.37153	
112440	50	112440	56.3425941	
112450	50	112450	56.3425941	
112460	50	112460	56.3425941	
112470	50	112470	56.3136559	
112480	50	112480	56.3425941	
112490	50	112490	56.3136559	
112500	50	112500	56.3425941	
112510	50	112510	56.3136559	
112520	50	112520	56.3425941	
112530	50	112530	56.3136559	
112540	50	112540	56.3136559	
112550	50	112550	56.3136559	
112560	50	112560	56.3136559	
112570	50	112570	56.28472	
112580	50	112580	56.28472	
112590	50	112590	56.28472	
112600	50	112600	56.28472	
112610	50	112610	56.2557869	
112620	50	112620	56.28472	
112630	50	112630	56.2557869	
112640	50	112640	56.28472	
112650	50	112650	56.2557869	
112660	50	112660	56.2557869	
112670	50	112670	56.2557869	
112680	50	112680	56.2557869	
112690	50	112690	56.2557869	
112700	50	112700	56.2557869	
112710	50	112710	56.2268524	
112720	50	112720	56.2557869	
112730	50	112730	56.2268524	
112740	50	112740	56.2268524	
112750	50	112750	56.2268524	
112760	50	112760	56.2268524	
112770	50	112770	56.2557869	
112780	50	112780	56.2268524	
112790	50	112790	56.2268524	
112800	50	112800	56.2268524	
112810	50	112810	56.1979141	
112820	50	112820	56.2268524	
112830	50	112830	56.1979141	
112840	50	112840	56.1979141	
112850	50	112850	56.1979141	
112860	50	112860	56.1979141	
112870	50	112870	56.1979141	
112880	50	112880	56.1979141	
112890	50	112890	56.1979141	
112900	50	112900	56.16898	
112910	50	112910	56.1979141	
112920	50	112920	56.16898	
112930	50	112930	56.16898	
112940	50	112940	56.16898	
112950	50	112950	56.16898	
112960	50	112960	56.16898	
112970	50	112970	56.16898	
112980	50	112980	56.16898	
112990	50	112990	56.1400452	
113000	50	113000	56.16898	
113010	50	113010	56.1400452	
113020	50	113020	56.1400452	
113030	50	113030	56.1400452	
113040	50	113040	56.1400452	
113050	50	113050	56.11111	
113060	50	113060	56.1400452	
113070	50	113070	56.11111	
113080	50	113080	56.11111	
113090	50	113090	56.11111	
113100	50	113100	56.11111	
113110	50	113110	56.11111	
113120	50	113120	56.11111	
113130	50	113130	56.0821762	
113140	50	113140	56.0821762	
113150	50	113150	56.0821762	
113160	50	113160	56.0821762	
113170	50	113170	56.0821762	
113180	50	113180	56.0821762	
113190	50	113190	56.11111	
113200	50	113200	56.0821762	
113210	50	113210	56.0821762	
113220	50	113220	56.05324	
113230	50	113230	56.0821762	
113240	50	113240	56.0821762	
113250	50	113250	56.05324	
113260	50	113260	56.0821762	
113270	50	113270	56.0821762	
113280	50	113280	56.05324	
113290	50	113290	56.05324	
113300	50	113300	56.0821762	
113310	50	113310	56.05324	
113320	50	113320	56.05324	
113330	50	113330	56.05324	
113340	50	113340	56.05324	
113350	50	113350	56.05324	
113360	50	113360	56.05324	
113370	50	113370	56.0243034	
113380	50	113380	56.05324	
113390	50	113390	56.0243034	
113400	50	113400	56.0243034	
113410	50	113410	56.0243034	
113420	50	113420	56.0243034	
113430	50	113430	55.99537	
113440	50	113440	56.0243034	
113450	50	113450	56.0243034	
113460	50	113460	55.99537	
113470	50	113470	55.99537	
113480	50	113480	55.99537	
113490	50	113490	56.0243034	
113500	50	113500	55.99537	
113510	50	113510	55.99537	
113520	50	113520	55.99537	
113530	50	113530	55.99537	
113540	50	113540	55.9664345	
113550	50	113550	55.9664345	
113560	50	113560	55.9664345	
113570	50	113570	55.9664345	
113580	50	113580	55.99537	
113590	50	113590	55.9664345	
113600	50	113600	55.9664345	
113610	50	113610	55.9664345	
113620	50	113620	55.9664345	
113630	50	113630	55.9664345	
113640	50	113640	55.9375	
113650	50	113650	55.9664345	
113660	50	113660	55.9375	
113670	50	113670	55.9375	
113680	50	113680	55.9375	
113690	50	113690	55.9375	
113700	50	113700	55.9375	
113710	50	113710	55.9375	
113720	50	113720	55.9085655	
113730	50	113730	55.9375	
113740	50	113740	55.9085655	
113750	50	113750	55.9085655	
113760	50	113760	55.9085655	
113770	50	113770	55.9085655	
113780	50	113780	55.9085655	
113790	50	113790	55.87963	
113800	50	113800	55.87963	
113810	50	113810	55.87963	
113820	50	113820	55.87963	
113830	50	113830	55.87963	
113840	50	113840	55.87963	
113850	50	113850	55.8506966	
113860	50	113860	55.8506966	
113870	50	113870	55.87963	
113880	50	113880	55.8506966	
113890	50	113890	55.8506966	
113900	50	113900	55.8506966	
113910	50	113910	55.8506966	
113920	50	113920	55.8506966	
113930	50	113930	55.8506966	
113940	50	113940	55.8506966	
113950	50	113950	55.8506966	
113960	50	113960	55.82176	
113970	50	113970	55.82176	
113980	50	113980	55.82176	
113990	50	113990	55.82176	
114000	50	114000	55.82176	
114010	50	114010	55.82176	
114020	50	114020	55.82176	
114030	50	114030	55.82176	
114040	50	114040	55.82176	
114050	50	114050	55.82176	
114060	50	114060	55.82176	
114070	50	114070	55.82176	
114080	50	114080	55.82176	
114090	50	114090	55.7928238	
114100	50	114100	55.7928238	
114110	50	114110	55.7928238	
114120	50	114120	55.7928238	
114130	50	114130	55.7928238	
114140	50	114140	55.7928238	
114150	50	114150	55.7928238	
114160	50	114160	55.76389	
114170	50	114170	55.76389	
114180	50	114180	55.76389	
114190	50	114190	55.76389	
114200	50	114200	55.76389	
114210	50	114210	55.76389	
114220	50	114220	55.76389	
114230	50	114230	55.76389	
114240	50	114240	55.76389	
114250	50	114250	55.76389	
114260	50	114260	55.7349548	
114270	50	114270	55.7349548	
114280	50	114280	55.7349548	
114290	50	114290	55.7349548	
114300	50	114300	55.7349548	
114310	50	114310	55.7349548	
114320	50	114320	55.7349548	
114330	50	114330	55.7349548	
114340	50	114340	55.7349548	
